Study,Plot,Exp,Block,Richness,R_study,year,CV.o,CV.e,CV.b,CVS.o,CVS.e,phi.o,phi.e,NIIE,NIDE,NBE,NIDE.SpVar,NIDE.Syn,NIIE.Syn,NIIE.SpVar,AE.SpVar,SE.SpVar,AE.Syn,SE.Syn,NBE.F,SE,CE
Wageningen,31,Wageningen,4_Wagi_BioDiv,4,4 Wageningen,11,0.434320253,0.355120829,0.468232884,0.878399987,0.435242755,0.49444474,0.815914394,-0.276507695,0.201324078,-0.075183616,0.702198123,-0.500874045,-0.203445839,-0.073061855,1.055242565,-0.037058514,-0.707144461,0.074381378,1.216279324,0.031197758,0.185081566
Wageningen,32,Wageningen,4_Wagi_BioDiv,4,4 Wageningen,11,0.228380524,0.358978671,0.514879192,0.561971426,0.464872369,0.406391702,0.772209093,-0.360669321,-0.45224977,-0.812919091,0.189688113,-0.641937883,-0.25849992,-0.102169402,0.033390887,0.17548162,-0.690088148,-0.032950073,1.833705798,-0.094744354,0.928450151
Wageningen,33,Wageningen,4_Wagi_BioDiv,8,8 Wageningen,11,0.225372093,0.4295725,0.562198862,0.743724024,0.515643023,0.303031885,0.833081184,-0.269065107,-0.645037745,-0.914102852,0.366255321,-1.011293065,-0.182624181,-0.086440926,0.394607456,0.047715994,-0.773904951,-0.093782205,1.873551177,-0.238318448,1.111869625
Wageningen,34,Wageningen,4_Wagi_BioDiv,2,2 Wageningen,11,0.270568838,0.29689061,0.402387319,0.43505242,0.390972997,0.621922383,0.759363467,-0.30405135,-0.092837207,-0.396888557,0.106828034,-0.199665241,-0.27527474,-0.02877661,0.110520445,0.002222438,-0.382669929,0.053438918,0.996466974,-0.000839792,-0.002693233
Wageningen,35,Wageningen,4_Wagi_BioDiv,4,4 Wageningen,11,0.189302864,0.516007898,0.572925637,0.853137079,0.567680461,0.221890326,0.908975971,-0.104633857,-1.002773883,-1.107407741,0.407361544,-1.410135427,-0.09543662,-0.009197237,0.353571841,0.149275512,-0.910659062,-0.029751137,1.382623334,-0.113780741,0.496404075
Wageningen,36,Wageningen,4_Wagi_BioDiv,2,2 Wageningen,11,0.490493581,0.430212338,0.475767046,0.625937731,0.476414414,0.783614019,0.903021246,-0.10064944,0.131133297,0.030483856,0.272962802,-0.141829506,-0.102009197,0.001359757,0.309379571,0.0044718,-0.288490538,0.041513911,1.784230501,0.003552325,0.780678175
Wageningen,37,Wageningen,5_Wagi_BioDiv,8,8 Wageningen,11,0.235781529,0.4295725,0.562198862,0.769100422,0.515643023,0.306567937,0.833081184,-0.269065107,-0.599884874,-0.868949982,0.399806839,-0.999691713,-0.182624181,-0.086440926,0.534601998,-0.043065434,-0.777076852,-0.087504395,1.825359326,0.082921927,0.742437399
Wageningen,38,Wageningen,5_Wagi_BioDiv,2,2 Wageningen,11,0.541482022,0.535315394,0.550464119,0.789917997,0.542691727,0.685491436,0.986407877,-0.027905681,0.011453771,-0.01645191,0.375387702,-0.363933931,-0.013685342,-0.014220339,0.461247901,-0.005692273,-0.521881278,0.004818861,1.127266762,0.018534987,0.108731776
Wageningen,39,Wageningen,5_Wagi_BioDiv,4,4 Wageningen,11,0.231298634,0.335874207,0.455069138,0.692804767,0.426713601,0.333858318,0.787118588,-0.303712652,-0.373027043,-0.676739696,0.484635174,-0.857662217,-0.239376358,-0.064336294,0.692296767,-0.068714192,-0.782241864,-0.037852792,1.749733489,0.215126495,0.534606994
Wageningen,40,Wageningen,5_Wagi_BioDiv,4,4 Wageningen,11,0.538666336,0.605383557,0.685320542,0.910969853,0.652376634,0.591310825,0.92796634,-0.124024438,-0.1167659,-0.240790337,0.333887751,-0.450653651,-0.074759818,-0.049264619,0.378701182,0.01768521,-0.610644598,0.016683095,1.365624604,0.029827354,0.33579725
Wageningen,41,Wageningen,5_Wagi_BioDiv,2,2 Wageningen,11,0.254442811,0.311264155,0.441382999,0.702990101,0.397293874,0.361943662,0.783460746,-0.349271053,-0.201565823,-0.550836877,0.570666567,-0.772232391,-0.244034319,-0.105236734,0.839757841,-0.070311727,-0.789577435,0.003003505,1.309004604,0.0806778,0.228326805
Wageningen,42,Wageningen,5_Wagi_BioDiv,2,2 Wageningen,11,0.479920606,0.439370191,0.468755276,0.634400661,0.472947501,0.756494492,0.92900415,-0.064738516,0.088278368,0.023539852,0.293696321,-0.205417953,-0.073642073,0.008903557,0.336262228,0.005114266,-0.345728486,0.008824219,1.583838606,0.045173598,0.538665008
Wageningen,43,Wageningen,5_Wagi_BioDiv,4,4 Wageningen,11,0.282212927,0.510280313,0.584171333,0.686029499,0.547553694,0.411371417,0.931927442,-0.135234109,-0.592298363,-0.727532472,0.2254601,-0.817758463,-0.07050032,-0.06473379,0.217247933,0.035651109,-0.821217836,0.016069458,1.257787079,-0.151670146,0.409457225
Wageningen,44,Wageningen,5_Wagi_BioDiv,2,2 Wageningen,11,0.414235462,0.352795022,0.561003108,0.614469719,0.459410236,0.674134866,0.767930262,-0.46383923,0.160547346,-0.303291884,0.29081608,-0.130268735,-0.264056355,-0.199782875,0.250757116,0.08676145,-0.223486047,-0.005876672,1.51734402,-0.100167605,0.617511625
Wageningen,45,Wageningen,5_Wagi_BioDiv,4,4 Wageningen,11,0.398305044,0.561845455,0.65616484,0.657747206,0.621326771,0.605559462,0.904267257,-0.155185218,-0.344008667,-0.499193885,0.056963528,-0.400972195,-0.100630324,-0.054554894,-0.019309647,0.077926846,-0.524051637,-0.027492221,1.529605926,0.000290055,0.529315871
Wageningen,46,Wageningen,6_Wagi_BioDiv,4,4 Wageningen,11,0.484715279,0.54870499,0.604424813,0.958476372,0.582742097,0.505714375,0.941591475,-0.096716346,-0.123999273,-0.220715619,0.497600196,-0.621599469,-0.060183777,-0.036532569,0.544892852,0.099876555,-0.716330608,0.004790583,0.809544401,-0.06839752,-0.122058078
Wageningen,47,Wageningen,6_Wagi_BioDiv,8,8 Wageningen,11,0.360236711,0.4295725,0.562198862,0.809178827,0.515643023,0.445188009,0.833081184,-0.269065107,-0.176029183,-0.44509429,0.45060523,-0.626634413,-0.182624181,-0.086440926,0.432174201,0.137087462,-0.598753501,-0.115676707,1.569625366,-0.173950625,0.743575991
Wageningen,48,Wageningen,6_Wagi_BioDiv,2,2 Wageningen,11,0.30294257,0.310309196,0.564178776,0.584123595,0.414757068,0.518627518,0.748170965,-0.597801973,-0.024025957,-0.62182793,0.342419625,-0.366445582,-0.290123764,-0.307678209,0.404656458,0.003694694,-0.571770407,0.052288132,1.579946169,-0.007087192,0.587033361
Wageningen,49,Wageningen,6_Wagi_BioDiv,4,4 Wageningen,11,0.442293659,0.539481766,0.594766952,0.698710571,0.585175874,0.633014123,0.92191389,-0.097560665,-0.198634938,-0.296195602,0.177324154,-0.375959092,-0.081303455,-0.01625721,0.182008086,0.01200999,-0.411262914,-0.117275751,1.776926835,-0.15186446,0.928791295
Wageningen,50,Wageningen,6_Wagi_BioDiv,2,2 Wageningen,11,0.590206426,0.494500178,0.506781489,0.740144852,0.50835413,0.797420159,0.972747439,-0.024532412,0.17692484,0.152392428,0.375667602,-0.198742763,-0.0276308,0.003098388,0.457796495,-0.001833401,-0.33559891,0.00760658,1.008892635,-0.075856118,0.084748753
Wageningen,51,Wageningen,6_Wagi_BioDiv,4,4 Wageningen,11,0.393887239,0.386371607,0.557321448,0.889963594,0.480243543,0.442588036,0.804532644,-0.366342559,0.019265053,-0.347077506,0.6168872,-0.597622147,-0.217493736,-0.148848823,0.887650345,-0.034499777,-0.631589901,-0.065780084,1.32790873,0.034387302,0.293521428
